symbol,price,size,time
LIFE,3.05,103,1657809632531
GREK,21.97,100,1657828618080
WE,4.975,100,1657828773738
JHI,13.39,64,1657828797949
FOF,11.25,10,1657828795033
FFIN,39.21,200,1657828799288
OVLH,24.61,200,1657812186984
SOLOW,0.1985,100,1657218537082
STT-E*,25.37,200,1576088523868
CGXU,19.965,100,1657828415672
ACDI,10.0,400,1657561145503
OTEX,37.55,13,1657828786233
RBOT+,0.33,100,1657137202104
QUAD,2.6,16,1657828796037
ATHN,9.59,100,1640897917332
VEU,48.12,400,1657828794027
ESGF,30.61,100,1581534006471
KIM-J,25.29,100,1574197159994
ECVT,9.375,108,1657828783306
SIC,14.49,100,1634753629280
BKIE,57.3,157,1657817132076
AGEN,2.875,300,1657828796510
MURFW,0.09,100,1657739777929
TYO,11.305,100,1657828767334
PSA-G,24.41,83,1657822220469
AGBA,11.35,1,1653062739234
GBNY,11.4,1,1656343986495
IRDM,37.81,1,1657829078052
EYESW,0.3596,100,1654870801341
D,77.71,1,1657828965742
FSZ,51.72,96,1657049746886
QSY,61.9,17,1639764181315
ECNS,37.235,13,1657826792309
VRS,27.0,37,1648670393764
TBI,17.69,200,1657828796262
ADEX,9.83,500,1657814760501
USD,20.49,1,1657829449870
TEF,4.77,58,1657828795750
HCOM,23.235,64,1657648224800
MHUA,5.24,50,1656344731878
NRCG,12.16,200,1572551982574
BIOX,10.13,166,1657828797221
AAMC,10.6,1,1657823311528
DLCA,9.84,100,1657734847704
SNHY,45.045,100,1560540450491
HEWG,24.6,16,1657827562374
JOYY,25.18,100,1654794605432
EMTL,40.57,90,1657827290247
RVNU,25.255,100,1657826107723
WABC,54.32,5,1657828798590
AEAE,9.96,100,1657310369176
NCBS,78.13,8,1653335998803
BOAS+,0.15,100,1657298279635
MCAA,10.125,27,1657569565102
NVNO,4.81,100,1657808821130
XINA,19.68,37,1558100267305
FAAR,33.37,15,1657831456470
SWK,106.12,80,1657828795125
CNXM,9.135,100,1601063987842
APCXW,0.2751,100,1652204596242
NMFC,12.09,1,1657828795359
COF-D,25.4,151,1571674180440
ECHO,48.25,2,1637614795514
IWY,127.52,100,1657828785737
ATCO-E,25.31,30,1624285178603
RSI,5.03,81,1657828796146
UL,45.925,31,1657828794518
MTC,1.71,100,1657817020369
FEN,15.31,240,1657828239711
HLIT,9.21,1,1657828783121
DATS,1.11,100,1657828792800
SYV,78.87,100,1615917737519
FJUL,33.28,20,1657820825290
HES,94.21,4,1657828795231
PRNB,100.03,3,1601063996044
BCS,6.965,200,1657828799083
EXC,44.15,200,1657828799413
NFLX,174.78,75,1657828799533
PPEM,16.21,100,1589551481962
TXG,36.68,10,1657830936320
CMRE-E,25.325,100,1657808287763
BHK,11.45,100,1657827570607
SFTW,11.385,800,1631217596671
CATY,38.45,67,1657828799469
MS-I,25.81,20,1657813322829
SQQQ,54.34,59,1657831452497
BITF,1.16,400,1657828788258
DMXF,50.55,100,1657828786404
DWDP#,36.82,200,1554148795952
SBAC,318.01,100,1657828799201
CAH,54.06,27,1657828792611
PAFOU,10.27,100,1649251964348
AAL,14.24,1,1657828799979
RGI,158.47,100,1657823292424
QCRH,52.26,24,1657828796311
ZIEXT,1.0,2000,1657805400000
TDC,36.56,23,1657828794266
PLL,33.1,28,1657828795395
LFLY,4.28,4,1657828586040
VERS,33.87,100,1657823292447
SDOW,37.41,100,1657828660046
AMOV,21.26,64,1654093374834
IPVI,9.79,217,1657223965226
CMI,194.9,57,1657828798044
AVSC,41.49,100,1657639598286
LDEM,45.23,7,1657826951079
NCA,8.93,73,1657827894044
FLQE,23.12,100,1657732420397
OSIZ,29.79,400,1578513699655
HART,26.57,100,1657636550567
IEME,25.08,7,1657550101837
DHT,6.22,69,1657828798382
SPCM,10.03,1,1657221881556
MTSL,3.405,200,1627415969343
ANEW,31.24,100,1655493625896
IMGO,16.07,1,1657828788354
MZA,15.13,100,1618514960125
DWTR,35.27,200,1581703122863
IXJ,83.29,4,1657829087473
ITAC,8.21,100,1633636715770
RKLB,3.91,34,1657828795076
VERO,0.5385,100,1657812276556
HL-B,63.21,50,1657636724225
OQAL,31.75,100,1576685367671
NWG,5.115,100,1657828662837
GRN,32.75,100,1657812156283
FRWAU,9.8,100,1655216772228
MO,41.62,200,1657828799166
FFTG,24.67,100,1657740210732
GGE,1.7,89,1657741384975
GATX,91.25,84,1657828798675
RIVE,15.33,100,1638305400272
DLA,22.0,100,1657828381523
JMIA,5.24,800,1657828790492
AKO.B,9.65,7,1657828795322
BFIT,20.42,29,1657742367959
SBG=,9.71,80,1626367838890
VTAQR,0.1,92,1655487566859
SEDA,9.77,100,1657822369739
GMTX,1.645,100,1657828551877
NPN,14.78,100,1614877452569
NVAX,51.57,1,1657832360004
GLBE,22.44,200,1657828799492
RJF-A,25.1,100,1657720362550
AXAC+,0.0798,100,1656432973474
NUROW,0.241,49,1589986348554
AHH-A,24.21,48,1657297301806
YAO,31.1,100,1549391176767
JATT,9.935,200,1649686637723
BST,33.16,100,1657828547844
HYDR,12.04,5,1657828595221
LGVN,6.15,10,1657828791275
TKKS,6.505,100,1582059596546
ESG,89.54,334,1657813388075
REYN,28.03,70,1657828798160
FFIE,6.995,100,1657828795195
BIPH,18.59,10,1657135670274
NMZ,11.91,100,1657828586080
PPHPU,10.105,5,1656010892868
BWACU,10.42,20,1655913037951
GNT-A,23.15,100,1656088730073
OSN,5.045,26,1631217554399
PRK,117.14,2,1657828795561
GIX^,0.47,2000,1623268291185
CSTA,9.83,2000,1657213324023
HAPP,0.2425,5,1657742364169
TIL,5.98,100,1657828795389
CLOER,0.1001,400,1655820536706
CDXS,9.92,100,1657831699987
KUKE,1.325,78,1657827087885
DATSW,0.27,100,1657636382376
SOXL,14.075,73,1657828795902
OMN,10.15,25,1585684796680
STSS,1.04,400,1657818991538
JAGX,0.315,2,1657826715533
CNDA,9.68,1,1657828220863
RCHG,10.04,100,1657309213669
ENO,24.67,99,1657734496623
TMTSW,1.88,100,1635448900003
SWAN,27.04,100,1657825833624
WRB,62.23,100,1657828799930
FMB,51.26,268,1657828794365
MTCR,0.53,100,1657821355401
GSAH+,2.45,100,1634759996144
ML,1.28,500,1657829362893
VTYX,15.68,3,1657828784538
VORB,3.64,162,1657828737050
PBT,15.07,15,1657828796673
COLIW,0.14,100,1657806451034
UBP-G,25.37,100,1569870188281
HCCOW,1.365,1200,1604087338329
RWDC,49.84,100,1591112399242
PNF,9.66,79,1657815055914
PAAC,7.61,100,1592337519543
UAN,92.93,1,1657826734738
GIK,7.85,100,1620331066014
PASS,35.69,100,1602529064918
THG,137.42,8,1657828795791
SACH,4.565,200,1657828456581
UAVS,0.6491,28,1657828796136
USVM,59.645,1,1657819090595
MKTW,3.28,37,1657828771512
CCSIV,56.84,63,1633636787249
COF-D*,24.99,100,1575049892273
VBF,15.58,100,1657821735013
PGNX,4.27,100,1592600043579
VTWV,118.64,100,1657828480339
IIN,24.245,6,1653422362432
FCBP,29.05,25,1626897596331
LUNG,15.43,1,1657828795192
SRAX,1.965,133,1657828749520
EMSG,24.92,1,1657223721183
VENAW,0.07,100,1657298279831
LXU,11.76,4,1657828798201
CNO,16.37,1,1657829043906
DFJ,58.26,1,1657828787127
GLEEU,10.16,100,1653659289841
AGE,0.6501,100,1657727897624
SITC-A,25.2,190,1657811110738
SVFAW,0.24,100,1657216219955
FKWL,3.02,100,1657741497617
AHPI,1.85,100,1657828612799
FT,7.45,100,1657569383372
DDMXW,1.56,1,1638304967705
GDE,21.24,100,1655145109722
SWAG,9.99,100,1657566048604
SMSI,2.45,4,1657828777011
UFPI,71.34,90,1657828799469
IMTB,44.84,100,1657723686705
PRE-F,25.32,100,1602178841890
AGND,37.8,100,1590590252233
NSYS,17.39,100,1657739914707
ORN,2.295,100,1657822690215
ETI-,25.25,45,1657220198058
KSI,9.79,2,1657828764240
LVRAW,0.07,200,1657550682443
FLACW,0.08,100,1656618855964
LSPR,9.93,1500,1656519446576
SLNH,4.305,16,1657815702097
SLNO,0.1941,5,1657827651574
ROCLU,9.98,100,1657553763193
GJP,23.3,10,1657816271824
VENAU,10.86,5,1652469832075
SMLR,27.815,59,1657828648417
QMCO,1.43,1,1657828796700
NEE-R,69.47,100,1567195196045
BLMN,16.93,12,1657828796244
MGY,19.365,2,1657828799396
ENVI,8.69,2,1643813786872
AMOT,24.26,100,1657828799469
BKCH,5.61,200,1657742417838
ISDS,20.7,100,1591905599293
AIC,24.28,86,1656437958183
OHGI,0.0758,100,1551991556974
IVDAW,0.39,100,1651080894571
ANIK,22.71,100,1657828793149
MYN,10.51,100,1657828770098
WBIF,29.465,2,1657640967023
XSHQ,31.48,200,1657561808951
MINDP,7.71,100,1657558478945
BHFAN,21.03,10,1657827640908
SVOKW,0.945,1000,1638988389870
SREV,1.495,202,1657827105004
SAM,320.68,8,1657828798749
CNHI,10.78,34,1657828793853
LRGF,37.32,125,1657807896610
NOVT,122.22,2,1657828795792
RAFE,27.01,500,1657807855341
TTC,79.49,5,1657828796897
LDUR,95.69,100,1657817308644
DTEA,1.195,100,1657727347418
META,158.05,3,1657831235334
SHEL,46.16,3,1657828786547
WEBS,49.26,100,1657828200034
ECOM,13.81,23,1657829182782
RACY,10.025,51,1657828785080
IPI,36.92,43,1657828797788
PDBC,16.755,93,1657828790085
JUN,9.95,100,1657134459817
EQHA,9.82,100,1657556824865
AXS-D*,24.99,100,1578947959449
PSB-U*,24.98,3,1576785494533
REI,2.34,251,1657828785168
AMBO,0.4307,11,1657828487727
AHG,0.95,100,1657219522320
ASRV,3.92,100,1657821191682
UAV,22.07,1,1657556582702
FREY,7.87,13,1657828798090
NRGO,16.4,95,1607526276763
FAX,2.73,1400,1657828778945
ATFV,13.83,110,1655841361846
CRWS,6.44,19,1657814552786
XLU,69.605,200,1657828797864
PSA-Y*,24.98,100,1553271490799
QRVO,98.39,33,1657828798573
LGSTU,10.08,100,1657565236092
NLSP,0.6499,100,1657741641220
WHLM,4.67,27,1657726278635
ALGN,247.24,100,1657828798854
WCLD,27.64,2000,1657828791731
CFSB,9.03,100,1657639932366
ASV,6.9,200,1563390508151
APPS,16.42,64,1657828798103
BHSEU,10.24,100,1651155225977
EWS,17.45,100,1657828798830
CP,69.96,78,1657828798137
HYS,88.99,100,1657828794115
RCII,19.72,4,1657828796333
FET,17.14,97,1657828792104
LSAT,29.33,100,1657740437941
PCEF,18.87,100,1657822291501
GIGM,1.52,16,1657655410397
CHIR,8.33,200,1657828265642
SOL,4.82,120,1657828793378
KNSW=,9.95,100,1655913162096
AEHAU,10.2,98,1657724060059
RELI,1.4,25,1657818044272
FOA,1.74,200,1657828773303
SGMA,8.08,10,1657740584376
DBDRW,1.67,100,1640275421313
AMKR,16.95,21,1657828796834
PSA-M,19.74,5,1656700728689
INFO,108.17,100,1645822799077
QIWI,5.665,100,1645822791074
ATCO-I,25.5,7,1657568832570
PGJ,30.33,100,1657814441332
EFR,12.01,100,1657828008326
MESO,2.88,100,1657825554280
PJH,25.02,100,1600803545133
WORK,45.34,150,1626811254286
TD,59.66,64,1657828798673
CCRD,22.02,100,1657828794807
DHR-B,1322.67,1,1657729115471
PTCT,43.86,96,1657828797516
STRNW,0.29,100,1656614159589
AXTA,22.98,7,1657828782847
PMAR,29.29,100,1657808555802
LADR,10.59,8,1657828738447
MCMJW,0.5501,217,1643835564836
LUXAU,9.94,50,1657641071274
RGEN,162.64,50,1657828795337
NWFL,25.5,25,1657652529890
LITTU,9.78,3,1656603196366
ESGN,24.49,100,1655127952717
MILE,0.9752,13,1657828601082
DALS,9.69,184,1656426236575
DCRC,13.01,6,1638997198224
AZRE,11.0,100,1657828790164
ECF,8.66,14,1657828774610
NFNT+,0.25,10,1656694537952
INFY,17.9,100,1657828797135
WTV,52.525,4,1657821316298
KOD,9.09,97,1657828799525
WPCA+,0.335,111,1653503924204
NAOV,0.736,100,1657731875441
NRE,17.02,770,1569614381416
ASPS,11.57,41,1657828650939
FNF,36.22,88,1657828798080
CNMD,93.85,10,1657828795306
ATAX,18.4,138,1657734664878
FMAO,30.35,10,1657828779713
GL-C,25.12,100,1626292547430
NTCO,5.62,100,1657828703364
VGFC,0.2199,100,1657828022627
BWMX,9.17,100,1657828791632
FNDX,50.49,221,1657828791100
VTC,77.57,100,1657827874686
MP+,20.125,100,1622813599919
RGT,9.12,100,1657222041656
GDS,26.77,34,1657828790086
GRCYU,10.43,50,1657114368523
SLGCW,0.8629,40,1656100772861
CDAY,48.25,81,1657828796132
CVRR,10.49,400,1548709162163
POCT,28.22,100,1657653299499
BFRI,1.82,400,1657828744430
PSA-Y,25.33,200,1550863340170
DSWL,3.1,100,1657301400794
TSLA,714.94,121,1657828799533
VCYT,25.585,99,1657828799599
FSII,9.84,20,1640293178125
CCAIU,9.87,10,1657653864559
TDV,52.98,100,1656700143843
TFC-F,24.985,100,1614095879748
ACAXR,0.1,100,1656522338801
AGILW,0.5099,100,1657826943020
RZV,82.4,1,1657742016339
EFA,60.43,400,1657828799963
JNPR,28.03,100,1657828799396
MDLY,5.865,100,1625255480133
LFST,5.555,100,1657828798949
NFG,63.76,3,1657828799174
SNCRL,21.29,100,1657828015150
DWAW,30.13,100,1657741998341
AZRX,3.46,100,1632254394045
OCUL,4.31,4,1657828795204
PSNYW,2.01,14,1657828765203
TWIN,8.16,20,1657809394238
IMH,0.59,1,1657828752175
LVL,12.335,300,1581518214622
IINNW,0.38,100,1657655782755
KNBE,15.84,108,1657828796322
FINZ,5.89,100,1585338316735
HCCHU,25.0,100,1606852520118
ESGV,66.75,23,1657828798781
ACRS,15.2,2,1657828799633
TCCO,3.89,200,1611349085308
DBV,25.98,100,1657303096656
PENN,29.16,10,1657828798007
IGT,16.86,58,1657828796944
ATGE,37.22,70,1657828792333
PSB-W,25.1,27,1635788603331
GREE,2.57,200,1657828744128
LIVKW,1.02,20400,1629743876601
EWA,20.57,1,1657829007918
HUNT,94.69,50,1553630377282
PWB,59.27,100,1657823295756
HTZ^#,2.29,184,1561578983318
OHRP,5.38,100,1562961549801
GB+,0.2357,200,1657036600426
MAGA,36.05,100,1656514086324
ARRWU,9.82,100,1657815385239
CMPR,25.96,100,1657828797068
PETVW,0.4389,100,1656683364107
TDACW,3.58,100,1635537124927
BSGAU,10.2,250,1651499984756
AENZ,1.15,100,1657735115521
KEY,16.63,25,1657828799311
JPEH,26.24,100,1549564025377
EQHA+,0.107,100,1657737921606
RPLA=,10.35,200,1617207955829
GIX+,1.165,100,1623261693251
ZEN,74.31,30,1657828792536
ASR,184.64,4,1657828789075
XSHD,19.86,1,1657304966829
TY,26.2,114,1657821248797
ICNC,10.02,3600,1657548471243
METV,8.15,100,1657820470509
BPOP,76.43,1,1657831376303
ACIM,81.01,100,1568383638356
LOCC=,9.66,100,1657047849208
BRFH,5.16,10,1657823444166
QINT,38.59,129,1657561364036
LMND,19.39,1,1657832256789
ANGHW,0.19,100,1657817654899
AHRN,9.94,41,1657828765031
IMMR,5.33,200,1657828795572
IMUX,3.695,15,1657828786585
UDOW,48.11,100,1657828735010
PTMN,23.56,8,1657828789922
CLF,14.53,180,1657828798141
INFL,27.24,25,1657831461074
SCOA,9.88,4200,1657814123655
SBSW,8.9,27,1657828785073
WINVW,0.1047,100,1657309805987
NGC,9.79,100,1657727218394
WRK,38.95,100,1657828799085
FINV,4.485,74,1657828779073
KAPR,24.18,100,1657822872442
FMN,11.36,60,1657828584706
SCSC,30.37,1,1657828795643
MBI,11.74,2,1657828796837
TELA,8.01,42,1657828732804
HTPA,9.895,90,1657637951282
TIGR,4.275,100,1657828797996
TXRH,79.68,9,1657828797032
DLN,57.87,1,1657829060804
MNCL,12.03,100,1608653049477
SWEB,24.32,100,1657807495828
FWONA,54.49,9,1657828795508
BTRS,5.21,390,1657828797327
HOWL,4.98,100,1657828790791
MYRG,86.7,19,1657828798985
GSHD,51.33,21,1657828798549
WEBR,7.84,1,1657828795917
HHLA=,9.86,100,1652461982394
NETI,5.35,5,1657828790501
AEZS,0.224,142,1657828711436
GIG^,1.01,99,1574694643038
FATPU,9.98,100,1655916015433
AIPT,0.6451,100,1560455972892
NFINW,2.445,100,1605041892916
AIIQ,24.34,100,1656602503953
ATAKU,10.01,1170,1654889871599
YOTAU,9.97,333,1656344052134
VCF,13.835,200,1644609638728
STML,11.86,100,1591732790002
SLGC,4.89,56,1657828798110
AMCIW,0.2203,100,1657655969826
RAACU,9.72,100,1626358544095
DRAYW,0.0868,100,1657302919476
PHB,17.15,473,1657828794347
IIF,22.69,151,1657819981518
BUY,16.51,100,1598280350309
PRIF-F,24.44,35,1657137150273
ISHG,67.97,1,1657740433903
PDAC+,1.92,2,1628531242880
VIST,6.19,36,1657828799444
HAIR,0.4001,300,1573152160310
OFC,25.815,100,1657828796792
LACQ,13.25,100,1622663455406
TOTA,10.75,42,1609361889867
SCTL,0.79,100,1657828742013
GTPB,9.805,100,1657821506733
BGR,9.97,100,1657818558102
ENVX,9.605,39,1657828796131
HTIBP,23.28,59,1657828229258
EOD,4.38,100,1657827599768
EMBD,20.92,26,1657807182137
WILC,15.52,100,1657125808281
ATA,10.32,300,1657216728690
SLRC,14.14,160,1657828795314
EVCM,9.31,8,1657828799573
OTIS#,44.845,100,1585857571922
EFIV,36.57,1,1657737465197
MUE,11.21,12,1657828728885
PZI,17.82,100,1549910943651
FMCIU,35.87,100,1600355977558
ITHXU,10.075,16,1656705585321
LGHL,1.3,100,1657824791509
PEGY,2.475,1,1657742364599
DUETU,10.0,100,1648756414102
ACGLN,19.15,100,1657817371422
LMAOU,10.25,700,1651500731878
HOTL,12.345,49,1657813736949
NSTC=,9.77,300,1652731104444
NKLA,5.335,5,1657828798046
XBIO,0.9045,11,1657828782541
MEXX,61.91,100,1657816181769
KIM-M,24.08,100,1657805607732
BOM,8.45,1,1551969578144
WTFC,78.1,100,1657828793316
BDXB,48.1,93,1657828686953
JWSM,9.84,100,1657828767579
CNGLU,10.05,5,1657739099631
MITA,9.72,34,1657293829711
GTXI,1.2,81,1559935077394
BLDE,4.67,168,1657828792104
EVY,15.16,300,1629474402094
BSBR,4.91,90,1657828767072
WOW,17.78,1,1657828797054
KBNTW,0.23,100,1655303353144
UQM,1.71,100,1564602330315
BQ,1.89,8,1657569594797
HWM,33.07,86,1657828796672
HILS,1.19,100,1657823298327
SBII=,9.9,1277,1651258022239
LRET,8.98,112,1585251411178
TRQ,24.47,8,1657828798065
LMT,400.265,3,1657828799940
JCAP-B,25.22,100,1598031446249
ISUN,2.96,8,1657828783070
DVY,115.39,100,1657828726398
BCACU,10.22,4,1657808508957
NXGN,17.61,227,1657828798761
GER,10.93,100,1657820303344
NBACW,2.22,81,1616442026481
NWL,18.9,1,1657828795169
RMGBW,1.27,100,1629487216630
GLACR,0.7212,100,1572029350807
CHTR,468.85,100,1657828798512
ATNF,1.07,100,1657820928823
PBIP,15.13,100,1656618890226
AAWW,60.08,39,1657828797608
ROCL,9.87,1,1657549834760
CDC,66.36,100,1657824034594
IBML,25.52,25,1657828786703
BIMI,0.6167,175,1657828283214
ENVIU,9.32,1000,1643745700115
PRE-I,25.24,2100,1618948230228
RDMX,27.4,100,1645803812133
OB,5.04,3,1657829064427
NTG,31.19,100,1657828536433
REXN,1.8,100,1604606970995
MAAQR,0.2161,25,1657555387001
BALT,25.88,100,1657828785783
NEWTZ,25.04,100,1655828196784
GEG,1.87,100,1657828264505
CNOBP,22.51,100,1657738222010
DRAY,9.96,1,1657300901003
HUGS,9.8,5,1657828794222
KT,13.875,100,1657828745493
LYL,0.785,100,1657552903491
PSTV,0.53,3,1657824261949
RFCI,22.625,100,1657296060606
NIU,6.94,48,1657828796968
ASPCW,0.2997,100,1657822453342
BDCL,2.435,100,1585763107491
PKG,135.44,2,1657828795077
APHA,15.38,1,1619812797711
SCHO,49.04,100,1657826886513
LTCH,1.17,5,1657828794209
HASI,31.28,3,1657828795316
DTJ,25.095,100,1624985705430
SIZ,17.85,100,1563559574572
APGB=,9.81,6,1656529764186
CUEN,0.575,72,1657550116738
BCI,25.92,10,1657826286501
RUSHA,48.12,2,1657828795953
KORU,8.33,200,1657828963518
DLB,71.99,2,1657828781681
WLKP,23.66,100,1657821480932
ESBK,23.0,1,1649351646095
DTRTW,0.0746,100,1654716933177
RBKB,9.105,97,1657827829533
RIGL,1.24,100,1657828796635
FCTR,26.65,5,1657828794156
POND,9.86,100,1657824688897
TMCXU,11.66,100,1570558964543
DMYI=,11.255,67,1633019531545
GBRGR,0.0887,194,1657558131525
DWIN=,10.08,10,1655299828694
LIDRW,0.286,100,1657633135764
LCAAW,0.1,200,1656437043131
ORRF,23.26,100,1657828778385
TACA+,0.0003,2000,1653660642272
OSTRW,0.2497,100,1657644266056
GAQ=,9.855,100,1654804762390
LAXXW,0.2001,100,1654111817895
BCO,54.79,19,1657828798137
LHDX,3.02,55,1657828743388
TWCTW,1.66,100,1630353551644
TIME,17.31,17,1657812418324
GXC,85.36,1,1657829070773
QSR,51.17,100,1657828793014
KGRO,19.035,177,1657815017434
KONG,22.57,100,1656531061146
SIEN,0.84,100,1657828777933
FEDU,13.57,73,1657548204971
GDNRU,10.05,16,1654103263881
MS-O,18.25,75,1657827377253
ESCR,18.37,100,1655917366978
CORS=,9.82,100,1657719001105
YSACU,10.59,100,1640967706601
CPAQW,0.1907,100,1652709866204
DJIA,22.935,2,1657828043062
IHDG,36.92,1,1657829129044
EMPW=,10.85,100,1626361383234
UONE,5.49,1,1657830646890
BCRH,6.75,200,1585598282233
HRTG,2.415,160,1657828783049
CFBI,10.075,100,1611175666534
BTE,0.5157,1000,1607009858603
HRZN,11.88,48,1657828799731
CVE,16.06,1,1657831161874
CUK,7.855,200,1657828796111
KLR+,0.24,103,1657824300184
SID,2.45,2,1657828795444
FIACU,10.06,10,1657302322572
FR,46.48,92,1657828798261
YMM,8.35,100,1657828795551
BBCP,6.41,33,1657828780325
LVAC,10.04,3,1657653841281
FAN,17.05,100,1657828669057
HUYA,3.355,100,1657828776806
CLII,14.3,100,1625169397610
BIDS,14.42,100,1657292669660
PCXCU,10.1,300,1655138678145
TSM,83.67,9,1657831938356
PEJ,35.94,1,1657829052987
ACER,1.435,100,1657824390450
IBKCO,25.95,100,1592841498271
OPP^#,0.04,300,1631303255236
DOMA,0.8583,100,1657828680294
GFX=,9.86,100,1656685752605
LMDX,2.64,100,1657827540820
UTME,1.39,100,1657817930549
IWIN,20.805,16,1657650849472
IAUF,51.84,20,1657828786251
CSV,39.29,56,1657828773003
AMRN,1.42,899,1657828795943
ORGO,5.17,5,1657828796911
COF-G,24.99,100,1638304179538
ICON,3.145,1,1628003493446
WAFU,2.555,100,1657650102872
ERM,21.65,300,1657296790750
MIT+,0.1203,200,1657805729302
EVE,9.93,7,1657050550247
GLBZ,10.955,14,1656700747969
DJD,41.78,1,1657828261220
BENEW,0.2596,200,1657567598716
PRVL,22.97,100,1611262792744
HORIW,0.17,187002,1646323620268
PRPC,9.86,100,1657810395342
FSSIW,0.115,20,1657310306990
GIG+,0.92,100,1574708550891
SCHG,58.96,100,1657828200109
PRBM,9.86,400,1657825131378
GLRE,7.08,78,1657828796681
WCBR,17.83,100,1657813325729
DRMA,0.79,100,1657826851587
QSWN,18.77,1,1657562990452
STPK=,32.65,1,1617718971496
CRDO,10.81,9,1657828795157
IIAC+,1.79,300,1639752027275
MDVA,25.69,100,1644513902927
RFMZ,14.78,100,1657821007711
NAT,2.06,6,1657828795526
CBMB,13.5,100,1635537511101
GLS+,0.111,159,1657635144778
SONX,1.84,1,1657828785664
TPGH+,1.79,1732,1572890916151
TRKA,0.6173,100,1657821991011
GLV,8.2,300,1657826746003
RTIX,3.14,2200,1595447766695
XRX,13.875,5,1657828797261
SRZNW,0.2972,100,1657735802566
ACTC,18.12,5,1623700786384
CLNY,8.5,50,1624305598022
SPTM,46.51,336,1657828786574
OXACW,0.11,1000,1656100799297
CRSP,81.91,66,1657828798067
GLHAU,9.81,1,1656423002472
CHU,6.005,300,1610139561199
TINT,30.2,25,1655386201557
UTRN,24.39,115,1657823219546
PAYO,4.91,4,1657828795165
RBS,3.085,100,1595447922717
TDW+,0.7159,100,1657037544459
LDP,19.77,100,1657828099507
DFVS,17.1,19,1625160080166
CWAN,12.47,14,1657828795111
NEE,80.13,400,1657828798854
DBGR,24.4,1,1657040155844
SAIA,194.85,2,1657828795898
KMX,89.13,8,1657828798025
OXFD,21.98,16,1614977990505
TAYD,8.9,100,1657732047465
ARGT,23.52,60,1657828795220
HYMB,51.94,5,1657828758204
SRF,4.225,100,1590609493852
TRCA=,9.79,180,1654103096358
HSGX,0.1618,200,1569613333852
IONQ,4.41,1,1657828796106
SONN,0.299,100,1657648676505
SIXA,32.14,52,1657202497583
COLM,73.28,37,1657828796085
RMG+,11.34,100,1609275555771
SIOX,0.386,6,1657654560336
GGG,57.87,68,1657828787842
LQDI,26.16,100,1657723472419
PGTI,18.1,100,1657828799533
HCACW,5.28,200,1608584370101
EQM,21.43,100,1592337594275
GOOG,2228.16,70,1657828799630
MNDO,2.34,200,1657817756816
PQG,15.65,33,1627934375239
ALBO,24.03,20,1657828796478
ENCPU,10.07,16,1656446370734
BILL,117.11,2,1657828793707
MSPRV,0.068,100,1654017756555
BENER,0.12,100,1657291529967
AHL-C,24.31,100,1657806186252
WDC,46.02,100,1657828799857
PACW,26.1,1,1657828798430
NCLH,11.18,7,1657828796794
VFMV,97.605,23,1657310313558
RSLS,0.5739,100,1657737368177
IVAC,4.85,100,1657828795471
FIHD,230.28,59,1650993542936
PES,0.1663,100,1565726367223
RGTI,4.305,200,1657828797211
TYDE,0.9248,100,1657828781030
TYPE,19.845,1,1570737579235
CHIH,17.2,100,1657739542906
PRS,25.27,100,1657741873142
BKK,14.64,200,1607979509139
ITHX,9.915,100,1657828740084
WSBF,17.06,1,1657828796080
LDI,1.62,274,1657828587958
LJPC,6.16,100,1657828106635
NEU,301.61,1,1657828790286
NXU+,1.36,300,1644612905382
IBTK,20.85,100,1657826888533
